timestamp,pump_id,flow_rate_m3h,pressure_inlet_bar,pressure_outlet_bar,temperature_c,vibration_x_mms,vibration_y_mms,vibration_z_mms,current_a,voltage_v,power_consumption_kw,rpm,status
2024-10-18 23:30:00,PUMP_005,48.5,2.09,4.57,73.4,1.08,0.94,1.18,13.0,381.2,6.3,1467.0,Running
2024-10-19 00:00:00,PUMP_001,81.28,2.43,8.37,74.5,1.07,0.86,1.28,23.3,382.8,12.1,1447.0,Running
2024-10-19 00:00:00,PUMP_002,122.33,2.39,6.22,73.7,1.21,0.99,1.36,32.5,388.9,17.76,1461.0,Running
2024-10-19 00:00:00,PUMP_003,67.05,2.21,11.36,74.4,1.16,0.95,1.38,16.9,388.7,9.09,1465.0,Running
2024-10-19 00:00:00,PUMP_004,100.31,2.11,7.56,72.4,1.2,1.05,1.36,29.2,383.5,15.35,1433.0,Running
2024-10-19 00:00:00,PUMP_005,51.48,2.45,4.35,71.5,1.23,0.87,1.35,12.7,389.2,7.01,1432.0,Running
2024-10-19 00:30:00,PUMP_001,81.45,2.03,8.05,71.1,1.02,1.01,1.28,23.2,389.3,12.4,1471.0,Running
2024-10-19 00:30:00,PUMP_002,129.8,2.16,6.37,73.6,1.15,0.96,1.25,36.5,384.3,19.38,1461.0,Running
2024-10-19 00:30:00,PUMP_003,63.33,2.18,11.79,70.6,1.19,0.93,1.3,16.3,388.9,8.85,1455.0,Fault
2024-10-19 00:30:00,PUMP_004,102.83,2.15,7.71,75.5,1.15,1.02,1.35,28.7,388.3,15.32,1459.0,Running
2024-10-19 00:30:00,PUMP_005,51.23,2.07,4.34,75.0,1.02,0.91,1.23,14.1,382.2,7.22,1433.0,Running
2024-10-19 01:00:00,PUMP_001,92.59,2.14,8.81,74.0,1.02,1.0,1.24,26.1,385.7,14.21,1464.0,Running
2024-10-19 01:00:00,PUMP_002,135.54,2.17,6.42,76.3,1.21,0.88,1.19,37.2,383.5,20.52,1432.0,Running
2024-10-19 01:00:00,PUMP_003,76.58,2.5,11.76,74.7,1.2,0.89,1.33,18.7,384.0,10.17,1429.0,Running
2024-10-19 01:00:00,PUMP_004,112.85,2.16,7.16,76.0,1.12,0.97,1.3,31.2,387.5,17.11,1431.0,Running
2024-10-19 01:00:00,PUMP_005,59.07,2.1,4.38,74.0,1.11,1.0,1.31,15.9,382.9,8.05,1441.0,Running
2024-10-19 01:30:00,PUMP_001,90.79,2.49,8.7,72.5,1.01,0.87,1.21,25.3,388.6,13.46,1462.0,Running
2024-10-19 01:30:00,PUMP_002,137.46,2.25,6.65,75.9,1.21,0.96,1.33,36.6,382.5,19.73,1447.0,Running
2024-10-19 01:30:00,PUMP_003,71.5,2.03,11.32,71.8,1.01,0.89,1.21,19.9,383.1,9.98,1431.0,Running
2024-10-19 01:30:00,PUMP_004,119.86,2.34,7.29,74.5,1.17,1.0,1.32,34.0,385.8,17.9,1446.0,Running
2024-10-19 01:30:00,PUMP_005,59.7,2.0,4.68,72.6,1.11,1.03,1.21,14.5,384.0,7.91,1434.0,Running
2024-10-19 02:00:00,PUMP_001,99.9,2.5,8.85,73.3,1.17,0.87,1.16,28.4,389.4,14.7,1435.0,Running
2024-10-19 02:00:00,PUMP_002,147.84,2.26,6.49,73.9,1.18,0.92,1.39,41.9,387.9,22.79,1466.0,Running
2024-10-19 02:00:00,PUMP_003,78.82,2.47,11.5,73.0,1.11,1.02,1.35,22.1,381.0,11.69,1454.0,Running
2024-10-19 02:00:00,PUMP_004,121.34,2.09,7.08,75.7,1.21,0.99,1.4,34.3,388.1,18.05,1441.0,Fault
2024-10-19 02:00:00,PUMP_005,65.7,2.44,4.58,75.6,1.03,0.97,1.24,17.6,389.1,8.92,1426.0,Running
2024-10-19 02:30:00,PUMP_001,105.62,2.39,8.12,73.2,1.01,0.98,1.31,29.7,383.3,16.04,1456.0,Running
2024-10-19 02:30:00,PUMP_002,158.41,2.4,6.4,75.9,1.2,0.96,1.21,39.1,387.2,21.7,1431.0,Running
2024-10-19 02:30:00,PUMP_003,78.48,2.28,11.78,76.1,1.02,0.89,1.28,20.5,380.7,11.04,1470.0,Running
2024-10-19 02:30:00,PUMP_004,121.69,2.03,7.79,76.2,1.1,1.0,1.35,35.9,384.3,19.4,1426.0,Running
2024-10-19 02:30:00,PUMP_005,63.89,2.1,4.65,77.3,1.23,1.03,1.41,16.9,388.2,8.45,1437.0,Running
2024-10-19 03:00:00,PUMP_001,113.79,2.15,8.74,73.7,1.01,0.95,1.21,31.2,380.8,16.73,1433.0,Running
2024-10-19 03:00:00,PUMP_002,157.75,2.4,6.39,74.1,1.12,0.88,1.19,43.9,389.2,23.45,1466.0,Running
2024-10-19 03:00:00,PUMP_003,84.0,2.27,12.17,78.6,1.04,0.87,1.33,24.1,386.8,12.44,1473.0,Running
2024-10-19 03:00:00,PUMP_004,141.34,2.48,7.7,75.2,1.05,0.97,1.27,38.0,382.6,21.01,1463.0,Running
2024-10-19 03:00:00,PUMP_005,66.65,2.19,4.52,74.5,1.2,0.95,1.39,17.2,381.4,9.27,1425.0,Running
2024-10-19 03:30:00,PUMP_001,104.31,2.2,8.51,75.1,1.05,1.01,1.39,28.7,389.6,15.76,1427.0,Maintenance
2024-10-19 03:30:00,PUMP_002,168.96,2.15,6.73,75.3,1.15,0.88,1.21,45.6,389.3,24.74,1446.0,Running
2024-10-19 03:30:00,PUMP_003,85.52,2.49,12.45,75.3,1.21,1.03,1.21,22.1,388.4,12.19,1434.0,Running
2024-10-19 03:30:00,PUMP_004,134.37,2.29,7.7,78.6,1.11,0.88,1.34,37.6,383.1,20.38,1450.0,Running
2024-10-19 03:30:00,PUMP_005,69.61,2.27,4.63,76.4,1.06,1.03,1.29,17.5,383.6,9.03,1467.0,Running
2024-10-19 04:00:00,PUMP_001,116.84,2.05,8.34,79.3,1.19,0.89,1.22,31.9,387.6,16.98,1462.0,Running
2024-10-19 04:00:00,PUMP_002,176.71,2.22,6.21,77.2,1.22,1.02,1.3,48.1,384.3,25.71,1442.0,Fault
2024-10-19 04:00:00,PUMP_003,88.85,2.23,11.8,75.1,1.22,0.94,1.38,23.2,380.2,12.28,1463.0,Running
2024-10-19 04:00:00,PUMP_004,144.61,2.03,7.23,74.8,1.07,0.98,1.3,39.9,382.7,21.55,1437.0,Running
2024-10-19 04:00:00,PUMP_005,73.9,2.31,4.32,75.3,1.2,1.01,1.32,18.0,389.8,9.7,1465.0,Running
2024-10-19 04:30:00,PUMP_001,118.23,2.38,8.26,76.5,1.05,0.89,1.34,32.0,390.0,16.87,1429.0,Running
2024-10-19 04:30:00,PUMP_002,176.56,2.39,6.62,76.1,1.11,0.98,1.4,46.7,382.7,24.9,1474.0,Running
2024-10-19 04:30:00,PUMP_003,90.12,2.31,11.63,75.8,1.03,0.89,1.24,24.6,381.0,13.0,1468.0,Running
2024-10-19 04:30:00,PUMP_004,149.4,2.34,7.2,76.8,1.15,0.87,1.16,37.4,384.3,20.52,1449.0,Running
2024-10-19 04:30:00,PUMP_005,72.65,2.3,4.37,74.5,1.03,0.94,1.19,18.7,385.5,9.67,1437.0,Running
2024-10-19 05:00:00,PUMP_001,119.17,2.43,8.65,77.6,1.09,0.93,1.38,32.6,386.6,17.0,1459.0,Running
2024-10-19 05:00:00,PUMP_002,178.6,2.24,6.19,76.2,1.21,0.97,1.26,46.5,387.0,25.01,1456.0,Running
2024-10-19 05:00:00,PUMP_003,92.66,2.3,11.59,79.6,1.14,0.92,1.27,24.6,382.9,13.46,1459.0,Running
2024-10-19 05:00:00,PUMP_004,151.59,2.07,7.64,75.2,1.01,1.04,1.3,39.4,386.2,21.65,1450.0,Fault
2024-10-19 05:00:00,PUMP_005,74.63,2.22,4.46,78.3,1.03,0.93,1.17,17.8,384.9,9.67,1464.0,Running
2024-10-19 05:30:00,PUMP_001,115.88,2.04,8.47,76.2,1.15,1.05,1.18,32.1,389.7,17.3,1464.0,Running
2024-10-19 05:30:00,PUMP_002,173.8,2.5,6.19,75.1,1.2,1.04,1.18,45.3,381.0,25.12,1435.0,Fault
2024-10-19 05:30:00,PUMP_003,95.87,2.39,11.95,78.8,1.14,0.92,1.3,25.2,389.8,13.11,1446.0,Running
2024-10-19 05:30:00,PUMP_004,141.38,2.39,7.34,75.0,1.09,0.98,1.18,41.4,389.3,22.9,1460.0,Running
2024-10-19 05:30:00,PUMP_005,72.83,2.37,4.51,78.2,1.1,0.96,1.41,18.5,382.9,9.81,1463.0,Running
2024-10-19 06:00:00,PUMP_001,116.57,2.04,8.02,77.1,1.1,1.05,1.27,33.4,384.9,17.56,1455.0,Running
2024-10-19 06:00:00,PUMP_002,176.47,2.47,6.51,76.7,1.15,1.04,1.22,49.5,381.7,26.41,1461.0,Running
2024-10-19 06:00:00,PUMP_003,95.93,2.18,11.68,78.4,1.06,0.94,1.2,24.5,384.3,12.55,1473.0,Running
2024-10-19 06:00:00,PUMP_004,150.1,2.1,7.66,78.9,1.03,1.04,1.2,42.4,388.8,22.45,1473.0,Running
2024-10-19 06:00:00,PUMP_005,71.47,2.09,4.46,79.0,1.04,0.99,1.23,19.4,384.7,10.04,1466.0,Running
2024-10-19 06:30:00,PUMP_001,122.49,2.03,8.17,78.3,1.2,0.91,1.24,32.9,388.1,18.07,1464.0,Running
2024-10-19 06:30:00,PUMP_002,177.91,2.39,6.34,78.2,1.02,0.98,1.19,49.8,382.8,27.27,1467.0,Running
2024-10-19 06:30:00,PUMP_003,93.27,2.19,11.65,79.6,1.18,0.88,1.33,25.6,383.1,13.24,1454.0,Running
2024-10-19 06:30:00,PUMP_004,148.64,2.23,7.22,78.8,1.11,1.05,1.22,42.6,386.6,22.61,1469.0,Running
2024-10-19 06:30:00,PUMP_005,73.36,2.3,4.31,77.7,1.06,1.01,1.29,18.7,390.0,10.11,1429.0,Running
2024-10-19 07:00:00,PUMP_001,114.49,2.49,8.84,78.1,1.21,0.91,1.4,31.1,381.1,17.18,1454.0,Running
2024-10-19 07:00:00,PUMP_002,174.38,2.49,6.41,75.6,1.11,0.99,1.37,48.0,382.7,26.02,1457.0,Fault
2024-10-19 07:00:00,PUMP_003,96.88,2.28,11.61,79.6,1.12,0.93,1.2,24.6,386.1,12.73,1471.0,Running
2024-10-19 07:00:00,PUMP_004,141.7,2.0,7.45,79.8,1.16,0.92,1.38,40.7,388.2,22.59,1440.0,Running
2024-10-19 07:00:00,PUMP_005,71.62,2.23,4.43,76.3,1.05,1.01,1.41,19.3,382.4,10.38,1436.0,Running
2024-10-19 07:30:00,PUMP_001,118.43,2.3,8.61,78.2,1.07,0.93,1.33,32.0,383.7,17.55,1439.0,Running
2024-10-19 07:30:00,PUMP_002,182.57,2.43,6.27,75.2,1.17,0.9,1.25,45.4,387.9,24.99,1465.0,Running
2024-10-19 07:30:00,PUMP_003,91.75,2.07,11.4,79.8,1.15,0.97,1.35,25.9,380.2,13.51,1434.0,Running
2024-10-19 07:30:00,PUMP_004,145.45,2.49,7.56,79.6,1.05,1.03,1.23,41.8,385.2,23.05,1465.0,Running
2024-10-19 07:30:00,PUMP_005,73.4,2.49,4.43,77.9,1.02,1.03,1.32,18.0,385.9,10.0,1426.0,Running
2024-10-19 08:00:00,PUMP_001,115.58,2.09,8.17,77.7,1.02,0.92,1.19,32.7,387.2,17.42,1438.0,Running
2024-10-19 08:00:00,PUMP_002,164.16,2.21,6.74,75.5,1.07,0.88,1.31,47.7,388.6,25.79,1449.0,Running
2024-10-19 08:00:00,PUMP_003,88.55,2.33,12.04,77.1,1.16,0.99,1.38,24.6,382.5,12.78,1459.0,Running
2024-10-19 08:00:00,PUMP_004,141.19,2.39,7.61,74.7,1.14,0.89,1.4,39.8,381.2,21.97,1455.0,Running
2024-10-19 08:00:00,PUMP_005,68.09,2.27,4.41,74.9,1.19,1.04,1.35,18.6,382.6,10.11,1435.0,Running
2024-10-19 08:30:00,PUMP_001,119.37,2.36,8.75,77.6,1.09,0.95,1.17,31.0,384.4,16.47,1453.0,Running
2024-10-19 08:30:00,PUMP_002,167.57,2.24,6.43,76.3,1.19,0.95,1.31,49.1,388.9,26.34,1439.0,Running
2024-10-19 08:30:00,PUMP_003,88.29,2.14,12.39,77.6,1.03,0.89,1.19,24.6,388.6,12.83,1472.0,Running
2024-10-19 08:30:00,PUMP_004,140.1,2.12,7.33,79.0,1.14,1.01,1.28,36.7,385.4,20.3,1461.0,Running
2024-10-19 08:30:00,PUMP_005,72.99,2.41,4.42,78.1,1.1,0.99,1.35,19.2,384.1,10.27,1433.0,Running
2024-10-19 09:00:00,PUMP_001,110.68,2.46,8.34,74.6,1.07,0.95,1.23,30.2,380.1,15.98,1452.0,Running
2024-10-19 09:00:00,PUMP_002,159.06,2.3,6.56,77.0,1.11,0.93,1.37,45.1,381.0,24.7,1429.0,Running
2024-10-19 09:00:00,PUMP_003,86.67,2.03,11.71,77.4,1.07,1.01,1.34,22.6,387.5,11.73,1445.0,Running
2024-10-19 09:00:00,PUMP_004,136.01,2.46,7.54,74.5,1.16,0.95,1.3,38.3,388.1,20.72,1461.0,Running
2024-10-19 09:00:00,PUMP_005,65.49,2.42,4.66,74.4,1.12,0.91,1.35,17.4,388.8,9.51,1434.0,Running
2024-10-19 09:30:00,PUMP_001,108.11,2.16,8.14,74.5,1.16,0.97,1.18,28.6,387.4,15.78,1461.0,Running
2024-10-19 09:30:00,PUMP_002,163.85,2.04,6.71,78.2,1.16,1.04,1.36,45.9,383.1,24.87,1436.0,Running
2024-10-19 09:30:00,PUMP_003,87.06,2.09,11.62,76.0,1.06,0.98,1.39,23.5,385.8,12.34,1449.0,Running
2024-10-19 09:30:00,PUMP_004,141.08,2.12,7.14,77.4,1.05,0.94,1.16,35.5,380.5,19.51,1458.0,Running
2024-10-19 09:30:00,PUMP_005,67.0,2.44,4.34,75.3,1.04,0.98,1.26,18.5,385.5,9.41,1456.0,Running
2024-10-19 10:00:00,PUMP_001,99.15,2.18,8.62,75.8,1.05,0.94,1.27,27.7,389.2,15.18,1463.0,Running
2024-10-19 10:00:00,PUMP_002,154.51,2.45,6.21,74.0,1.13,1.02,1.16,43.3,383.6,23.53,1440.0,Running
2024-10-19 10:00:00,PUMP_003,82.44,2.48,11.8,77.5,1.19,0.96,1.32,21.2,380.6,11.15,1460.0,Running
2024-10-19 10:00:00,PUMP_004,130.49,2.41,7.24,74.4,1.12,0.98,1.23,34.9,380.6,19.04,1425.0,Running
2024-10-19 10:00:00,PUMP_005,65.09,2.48,4.43,75.3,1.04,0.97,1.19,17.6,382.0,8.77,1463.0,Running
2024-10-19 10:30:00,PUMP_001,99.92,2.06,8.31,73.6,1.09,0.94,1.23,29.8,384.0,15.54,1435.0,Running
2024-10-19 10:30:00,PUMP_002,157.15,2.29,6.42,73.5,1.11,0.92,1.39,42.1,385.2,23.3,1436.0,Running
2024-10-19 10:30:00,PUMP_003,83.12,2.26,11.71,73.8,1.19,0.98,1.27,20.3,389.6,10.9,1451.0,Running
2024-10-19 10:30:00,PUMP_004,126.75,2.39,7.32,73.6,1.14,0.99,1.33,36.0,380.8,19.59,1473.0,Running
2024-10-19 10:30:00,PUMP_005,64.02,2.33,4.48,73.8,1.18,1.02,1.29,15.8,380.8,8.66,1442.0,Running
2024-10-19 11:00:00,PUMP_001,96.77,2.39,8.57,74.3,1.05,1.05,1.25,25.2,388.7,13.45,1469.0,Running
2024-10-19 11:00:00,PUMP_002,144.22,2.14,6.15,75.9,1.2,0.98,1.3,39.7,388.9,21.17,1453.0,Fault
2024-10-19 11:00:00,PUMP_003,70.48,2.42,11.9,73.6,1.15,0.87,1.28,19.6,384.3,10.65,1472.0,Running
2024-10-19 11:00:00,PUMP_004,114.07,2.22,7.45,74.8,1.19,0.95,1.36,31.9,386.6,17.32,1461.0,Running
2024-10-19 11:00:00,PUMP_005,55.29,2.08,4.37,73.1,1.16,0.87,1.35,14.6,385.3,7.75,1436.0,Running
2024-10-19 11:30:00,PUMP_001,88.73,2.22,8.73,74.7,1.07,0.94,1.33,28.2,383.4,14.66,1475.0,Running
2024-10-19 11:30:00,PUMP_002,132.3,2.41,6.25,72.0,1.06,0.95,1.34,37.9,385.0,20.79,1471.0,Running
2024-10-19 11:30:00,PUMP_003,71.99,2.49,12.15,72.0,1.02,0.9,1.34,18.9,380.9,9.94,1471.0,Running
2024-10-19 11:30:00,PUMP_004,120.44,2.47,7.07,74.0,1.01,1.04,1.28,30.0,383.8,16.53,1472.0,Running
2024-10-19 11:30:00,PUMP_005,59.98,2.18,4.26,76.5,1.01,1.05,1.25,15.0,389.8,7.54,1473.0,Running
2024-10-19 12:00:00,PUMP_001,80.67,2.28,8.55,74.2,1.05,1.05,1.32,24.5,384.1,13.04,1474.0,Running
2024-10-19 12:00:00,PUMP_002,129.58,2.48,6.56,73.2,1.01,0.87,1.2,32.7,383.0,17.9,1443.0,Running
2024-10-19 12:00:00,PUMP_003,63.32,2.02,12.11,73.2,1.11,0.99,1.36,17.8,389.5,9.17,1467.0,Running
2024-10-19 12:00:00,PUMP_004,105.67,2.09,7.49,75.4,1.12,1.04,1.26,30.5,380.4,16.32,1454.0,Running
2024-10-19 12:00:00,PUMP_005,49.65,2.41,4.36,74.5,1.07,0.9,1.4,13.9,386.1,7.04,1453.0,Running
2024-10-19 12:30:00,PUMP_001,84.78,2.2,8.74,71.4,1.13,1.05,1.31,24.7,388.4,13.0,1472.0,Running
2024-10-19 12:30:00,PUMP_002,120.86,2.24,6.58,71.6,1.01,0.93,1.4,34.7,381.9,18.84,1443.0,Running
2024-10-19 12:30:00,PUMP_003,63.37,2.45,12.5,71.3,1.02,0.93,1.27,16.7,382.0,8.97,1464.0,Running
2024-10-19 12:30:00,PUMP_004,105.57,2.19,7.74,75.3,1.05,0.91,1.29,27.7,385.8,14.9,1451.0,Running
2024-10-19 12:30:00,PUMP_005,52.3,2.48,4.33,73.8,1.02,0.88,1.29,12.4,381.7,6.86,1453.0,Running
2024-10-19 13:00:00,PUMP_001,71.88,2.33,8.16,72.4,1.1,0.99,1.41,21.1,388.9,11.69,1428.0,Fault
2024-10-19 13:00:00,PUMP_002,109.82,2.05,6.2,73.0,1.22,0.98,1.34,30.9,380.5,16.86,1425.0,Running
2024-10-19 13:00:00,PUMP_003,57.13,2.03,11.52,70.0,1.21,0.89,1.29,16.0,381.0,8.29,1441.0,Running
2024-10-19 13:00:00,PUMP_004,91.64,2.09,7.49,72.8,1.13,0.95,1.25,26.2,387.3,14.29,1463.0,Running
2024-10-19 13:00:00,PUMP_005,45.36,2.24,4.28,69.6,1.03,0.9,1.28,12.3,389.4,6.57,1473.0,Fault
2024-10-19 13:30:00,PUMP_001,73.08,2.04,8.49,72.1,1.2,1.06,1.28,20.2,380.0,11.03,1450.0,Running
2024-10-19 13:30:00,PUMP_002,114.74,2.25,6.72,72.5,1.2,0.89,1.37,30.4,381.9,16.72,1471.0,Running
2024-10-19 13:30:00,PUMP_003,58.43,2.16,12.1,73.5,1.09,0.95,1.4,17.0,384.4,8.45,1437.0,Running
2024-10-19 13:30:00,PUMP_004,94.61,2.05,7.27,69.6,1.1,1.02,1.16,27.2,382.4,14.06,1460.0,Fault
2024-10-19 13:30:00,PUMP_005,45.08,2.05,4.31,72.8,1.17,0.99,1.24,12.2,384.8,6.14,1461.0,Running
2024-10-19 14:00:00,PUMP_001,64.42,2.15,8.19,69.6,1.03,0.93,1.16,18.8,383.3,9.59,1458.0,Running
2024-10-19 14:00:00,PUMP_002,99.01,2.48,6.14,71.9,1.22,1.03,1.19,26.0,386.0,14.27,1461.0,Running
2024-10-19 14:00:00,PUMP_003,52.04,2.35,11.81,72.5,1.18,0.88,1.31,13.8,389.6,7.07,1469.0,Running
2024-10-19 14:00:00,PUMP_004,80.13,2.12,7.46,68.8,1.13,0.86,1.23,23.3,387.3,11.87,1442.0,Running
2024-10-19 14:00:00,PUMP_005,40.99,2.11,4.48,72.4,1.15,0.99,1.29,12.4,385.1,5.85,1440.0,Running
2024-10-19 14:30:00,PUMP_001,63.42,2.32,8.43,68.8,1.05,0.96,1.38,19.3,383.4,9.97,1454.0,Running
2024-10-19 14:30:00,PUMP_002,99.77,2.03,6.44,69.7,1.08,1.05,1.2,26.7,388.6,14.25,1446.0,Running
2024-10-19 14:30:00,PUMP_003,53.68,2.16,11.78,70.0,1.19,0.87,1.23,14.4,384.4,7.39,1452.0,Running
2024-10-19 14:30:00,PUMP_004,81.27,2.25,7.74,69.6,1.2,0.99,1.16,22.5,390.0,12.48,1469.0,Running
2024-10-19 14:30:00,PUMP_005,39.93,2.19,4.4,70.1,1.08,0.98,1.19,12.1,384.8,5.8,1468.0,Running
2024-10-19 15:00:00,PUMP_001,55.27,2.31,8.4,70.2,1.21,1.05,1.31,16.4,381.6,9.01,1462.0,Running
2024-10-19 15:00:00,PUMP_002,86.64,2.15,6.52,68.2,1.15,0.9,1.17,23.3,388.9,12.66,1428.0,Running
2024-10-19 15:00:00,PUMP_003,46.2,2.24,11.36,67.4,1.23,0.99,1.25,12.1,383.4,6.42,1457.0,Running
2024-10-19 15:00:00,PUMP_004,70.3,2.42,7.16,68.4,1.02,0.89,1.39,19.6,389.6,10.79,1469.0,Running
2024-10-19 15:00:00,PUMP_005,37.87,2.11,4.61,70.8,1.2,1.02,1.24,9.7,383.3,5.11,1430.0,Running
2024-10-19 15:30:00,PUMP_001,56.86,2.26,8.34,72.1,1.08,1.01,1.37,16.5,387.5,8.73,1471.0,Running
2024-10-19 15:30:00,PUMP_002,84.74,2.44,6.38,70.2,1.19,0.9,1.35,25.2,381.7,13.0,1446.0,Running
2024-10-19 15:30:00,PUMP_003,43.77,2.06,12.49,68.7,1.23,0.9,1.24,13.2,385.8,6.6,1451.0,Running
2024-10-19 15:30:00,PUMP_004,70.67,2.22,7.18,70.3,1.06,0.93,1.27,18.8,386.9,10.32,1446.0,Running
2024-10-19 15:30:00,PUMP_005,37.0,2.0,4.52,67.8,1.18,1.05,1.29,9.6,384.4,5.07,1468.0,Running
2024-10-19 16:00:00,PUMP_001,51.17,2.22,8.61,68.5,1.22,0.88,1.25,15.0,386.6,8.09,1433.0,Running
2024-10-19 16:00:00,PUMP_002,75.62,2.46,6.48,70.6,1.08,0.98,1.28,23.3,387.3,12.14,1427.0,Running
2024-10-19 16:00:00,PUMP_003,41.35,2.46,11.62,68.0,1.1,0.91,1.19,11.9,388.6,6.02,1467.0,Running
2024-10-19 16:00:00,PUMP_004,65.81,2.04,7.75,68.6,1.1,0.92,1.27,17.9,388.0,9.53,1467.0,Running
2024-10-19 16:00:00,PUMP_005,32.65,2.44,4.26,71.0,1.06,0.99,1.3,9.8,381.0,4.51,1442.0,Running
2024-10-19 16:30:00,PUMP_001,54.03,2.11,8.69,68.6,1.05,1.01,1.18,14.4,383.6,7.94,1455.0,Running
2024-10-19 16:30:00,PUMP_002,77.85,2.21,6.27,68.9,1.22,1.03,1.19,21.8,385.3,11.07,1452.0,Running
2024-10-19 16:30:00,PUMP_003,40.71,2.24,12.46,70.0,1.04,0.89,1.2,11.3,380.2,5.97,1472.0,Running
2024-10-19 16:30:00,PUMP_004,62.29,2.12,7.24,68.7,1.21,1.03,1.27,18.5,382.4,9.69,1428.0,Running
2024-10-19 16:30:00,PUMP_005,31.72,2.1,4.45,69.1,1.01,0.89,1.25,8.7,384.2,4.57,1453.0,Running
2024-10-19 17:00:00,PUMP_001,47.98,2.07,8.42,69.9,1.03,0.95,1.16,13.6,383.0,7.04,1467.0,Running
2024-10-19 17:00:00,PUMP_002,72.91,2.2,6.45,66.4,1.21,1.06,1.2,19.0,386.6,10.42,1458.0,Running
2024-10-19 17:00:00,PUMP_003,39.63,2.22,12.04,69.6,1.12,0.96,1.32,11.1,386.1,5.45,1461.0,Running
2024-10-19 17:00:00,PUMP_004,61.16,2.34,7.4,67.4,1.01,0.97,1.3,17.9,383.9,9.54,1435.0,Running
2024-10-19 17:00:00,PUMP_005,31.35,2.12,4.51,69.6,1.11,1.03,1.27,9.2,388.6,4.09,1433.0,Running
2024-10-19 17:30:00,PUMP_001,46.83,2.14,8.83,68.9,1.09,1.03,1.27,14.9,388.5,7.25,1467.0,Running
2024-10-19 17:30:00,PUMP_002,75.37,2.09,6.5,71.1,1.07,1.02,1.28,20.1,381.7,10.33,1457.0,Running
2024-10-19 17:30:00,PUMP_003,40.39,2.15,11.58,66.8,1.22,1.0,1.34,10.7,381.1,5.41,1453.0,Running
2024-10-19 17:30:00,PUMP_004,63.95,2.4,7.38,66.9,1.18,0.89,1.2,17.0,387.9,8.84,1441.0,Running
2024-10-19 17:30:00,PUMP_005,30.41,2.37,4.34,67.3,1.22,1.05,1.41,8.1,382.1,4.31,1442.0,Running
2024-10-19 18:00:00,PUMP_001,49.79,2.39,8.62,66.9,1.21,1.02,1.19,14.0,380.8,7.47,1458.0,Running
2024-10-19 18:00:00,PUMP_002,68.53,2.16,6.77,69.4,1.17,0.9,1.17,19.1,382.3,10.32,1435.0,Running
2024-10-19 18:00:00,PUMP_003,37.05,2.41,11.53,68.3,1.01,0.96,1.17,11.5,384.9,5.53,1429.0,Running
2024-10-19 18:00:00,PUMP_004,61.06,2.1,7.49,70.1,1.18,1.02,1.38,17.5,385.7,9.27,1465.0,Running
2024-10-19 18:00:00,PUMP_005,31.23,2.01,4.4,67.4,1.07,0.91,1.33,8.5,386.9,3.91,1438.0,Running
2024-10-19 18:30:00,PUMP_001,48.23,2.38,8.75,70.3,1.22,0.98,1.38,15.1,380.1,7.42,1473.0,Running
2024-10-19 18:30:00,PUMP_002,73.55,2.06,6.38,67.4,1.07,0.89,1.36,18.7,381.7,10.04,1454.0,Running
2024-10-19 18:30:00,PUMP_003,36.79,2.24,12.09,66.6,1.05,0.91,1.4,10.6,382.4,5.23,1450.0,Running
2024-10-19 18:30:00,PUMP_004,56.75,2.23,7.36,66.7,1.16,1.05,1.25,18.1,388.3,8.99,1448.0,Running
2024-10-19 18:30:00,PUMP_005,28.65,2.26,4.37,66.8,1.1,0.89,1.33,8.4,381.5,4.06,1432.0,Running
2024-10-19 19:00:00,PUMP_001,51.2,2.05,8.25,70.5,1.02,1.03,1.29,13.8,383.0,7.32,1440.0,Running
2024-10-19 19:00:00,PUMP_002,74.89,2.33,6.64,67.4,1.15,0.95,1.35,20.4,388.8,10.62,1445.0,Running
2024-10-19 19:00:00,PUMP_003,38.72,2.17,12.11,70.9,1.12,0.95,1.32,9.9,389.2,5.2,1458.0,Running
2024-10-19 19:00:00,PUMP_004,59.24,2.34,7.64,70.4,1.07,1.04,1.29,17.9,381.2,9.29,1473.0,Running
2024-10-19 19:00:00,PUMP_005,29.77,2.41,4.52,70.3,1.12,0.94,1.39,8.9,382.3,3.99,1467.0,Running
2024-10-19 19:30:00,PUMP_001,49.22,2.44,8.41,69.9,1.19,1.01,1.39,13.6,380.5,7.34,1437.0,Running
2024-10-19 19:30:00,PUMP_002,73.67,2.09,6.15,66.3,1.19,0.98,1.24,20.4,389.8,11.26,1456.0,Running
2024-10-19 19:30:00,PUMP_003,39.35,2.38,11.82,70.5,1.04,0.92,1.18,9.9,389.2,5.26,1429.0,Running
2024-10-19 19:30:00,PUMP_004,61.24,2.45,7.81,69.9,1.23,1.02,1.4,16.9,384.0,9.3,1457.0,Running
2024-10-19 19:30:00,PUMP_005,29.83,2.29,4.66,66.3,1.18,1.0,1.4,9.4,385.2,4.36,1435.0,Running
2024-10-19 20:00:00,PUMP_001,53.79,2.45,8.68,67.6,1.14,0.93,1.15,14.1,388.4,7.69,1438.0,Running
2024-10-19 20:00:00,PUMP_002,82.22,2.19,6.13,68.0,1.03,0.88,1.17,21.5,383.6,11.73,1468.0,Running
2024-10-19 20:00:00,PUMP_003,43.21,2.25,11.78,70.4,1.02,0.88,1.32,12.0,389.2,5.8,1444.0,Running
