timestamp,pump_id,flow_m3h,discharge_pressure_bar,suction_pressure_bar,rpm,motor_power_kw,vibration_mm_s,bearing_temp_c,displacement_um,status
2027-07-17T15:00:00,PU-203C,232.72,7.44,4.06,1475.2,69.11,2.05,58.0,34.2,running
2027-07-17T15:00:00,PU-204A,202.31,6.65,3.66,1502.0,62.46,2.2,51.3,35.3,running
2027-07-17T15:00:00,PU-205D,138.88,4.74,1.52,1514.8,40.24,2.38,57.8,41.1,running
2027-07-17T15:00:00,PU-206E,129.02,4.96,1.52,1482.0,41.09,2.9,61.4,32.5,running
2027-07-17T15:00:00,PU-207F,179.85,8.75,5.65,1472.3,90.67,2.49,58.7,43.8,running
2027-07-17T15:00:00,PU-208G,137.79,5.72,3.57,1489.2,53.54,1.98,53.5,29.1,alarm
2027-07-17T15:00:00,PU-209H,173.13,6.16,2.79,1468.9,66.21,2.58,54.4,37.1,running
2027-07-17T15:00:00,PU-210J,97.31,3.47,0.38,1497.4,26.66,2.68,58.4,38.3,running
2027-07-17T15:00:00,PU-211K,189.02,6.19,2.49,1483.0,54.31,2.0,58.7,45.4,running
2027-07-17T15:00:00,PU-212L,295.73,9.23,5.95,1535.8,94.52,2.61,62.4,39.3,running
2027-07-17T15:15:00,PU-201A,177.83,5.73,2.42,1450.4,42.67,2.29,59.3,54.2,running
2027-07-17T15:15:00,PU-202B,0.0,5.48,2.3,0.0,0.0,2.5,63.6,27.6,maintenance
2027-07-17T15:15:00,PU-203C,210.91,6.86,4.09,1476.9,72.38,1.96,66.1,43.5,running
2027-07-17T15:15:00,PU-204A,192.03,5.88,3.36,1547.6,52.71,2.47,53.9,35.3,running
2027-07-17T15:15:00,PU-205D,149.45,4.67,2.08,1469.9,32.01,2.87,51.9,47.5,running
2027-07-17T15:15:00,PU-206E,147.41,4.02,1.53,1461.9,29.43,2.14,55.3,31.2,running
2027-07-17T15:15:00,PU-207F,257.93,8.07,5.54,1486.1,74.41,2.29,59.9,45.1,running
2027-07-17T15:15:00,PU-208G,183.33,7.01,4.04,1460.3,65.03,2.16,56.3,49.1,running
2027-07-17T15:15:00,PU-209H,144.81,5.82,2.33,1473.4,66.0,1.81,60.9,41.4,running
2027-07-17T15:15:00,PU-210J,110.63,3.46,0.17,1478.6,24.71,1.99,62.6,39.9,running
2027-07-17T15:15:00,PU-211K,189.2,6.01,2.82,1529.0,56.8,2.07,64.2,45.5,running
2027-07-17T15:15:00,PU-212L,204.38,8.45,6.31,1519.2,84.89,2.26,56.9,40.2,running
2027-07-17T15:30:00,PU-201A,178.2,6.13,3.27,1467.8,45.58,1.8,58.8,38.8,running
2027-07-17T15:30:00,PU-202B,138.69,4.71,1.8,1453.7,26.07,1.97,63.1,42.6,running
2027-07-17T15:30:00,PU-203C,261.71,6.85,3.45,1526.2,63.79,1.89,56.7,37.9,running
2027-07-17T15:30:00,PU-204A,205.36,7.07,3.45,1473.4,62.17,2.2,62.0,58.8,running
2027-07-17T15:30:00,PU-205D,115.27,4.71,0.97,1526.4,36.83,1.77,52.8,50.3,running
2027-07-17T15:30:00,PU-206E,78.76,4.57,2.03,1501.3,36.25,2.68,60.7,48.9,running
2027-07-17T15:30:00,PU-207F,97.57,8.0,4.47,872.7,37.98,2.83,57.9,45.0,startup
2027-07-17T15:30:00,PU-208G,132.85,6.43,4.58,1547.9,58.68,2.25,53.1,43.5,running
2027-07-17T15:30:00,PU-209H,166.32,5.96,2.72,1492.6,57.22,2.08,57.8,55.8,running
2027-07-17T15:30:00,PU-210J,79.13,2.89,0.83,1493.4,24.38,2.11,60.9,37.6,running
2027-07-17T15:30:00,PU-211K,172.15,6.1,2.43,1505.7,59.08,2.36,61.4,45.0,running
2027-07-17T15:30:00,PU-212L,264.59,9.22,6.2,1538.9,105.93,2.53,57.4,40.9,running
2027-07-17T15:45:00,PU-201A,15.23,5.28,3.21,1506.9,10.43,2.56,54.8,45.7,standby
2027-07-17T15:45:00,PU-202B,111.34,4.46,2.43,1461.7,30.69,2.65,61.1,44.9,running
2027-07-17T15:45:00,PU-203C,225.94,6.82,4.57,1511.1,63.79,2.0,59.1,34.3,running
2027-07-17T15:45:00,PU-204A,0.0,6.34,2.69,0.0,0.0,2.0,54.4,48.5,trip
2027-07-17T15:45:00,PU-205D,149.3,4.45,1.66,1462.2,28.88,2.38,60.7,38.1,running
2027-07-17T15:45:00,PU-206E,86.64,4.52,1.91,1470.1,35.9,2.45,55.0,38.1,running
2027-07-17T15:45:00,PU-207F,246.45,7.31,5.3,1473.5,72.2,2.12,63.0,42.2,running
2027-07-17T15:45:00,PU-208G,89.72,5.96,4.01,1534.2,58.7,1.85,52.4,25.7,alarm
2027-07-17T15:45:00,PU-209H,148.21,5.48,2.54,1502.3,70.14,2.49,60.1,36.4,running
2027-07-17T15:45:00,PU-210J,109.74,2.56,0.05,1462.6,22.19,2.26,55.6,31.1,running
2027-07-17T15:45:00,PU-211K,115.56,6.15,3.37,1482.5,62.28,2.23,55.8,41.4,running
2027-07-17T15:45:00,PU-212L,202.15,8.5,6.53,1481.3,84.94,2.35,61.2,35.3,running
2027-07-17T16:00:00,PU-201A,21.61,6.32,2.6,1481.4,10.4,2.0,63.6,40.3,standby
2027-07-17T16:00:00,PU-202B,148.12,5.37,2.42,1489.6,33.83,2.29,65.4,55.9,running
2027-07-17T16:00:00,PU-203C,78.08,7.35,4.59,901.5,32.84,2.61,66.0,26.6,startup
2027-07-17T16:00:00,PU-204A,128.17,6.37,3.54,1529.8,46.78,1.89,57.5,36.4,running
2027-07-17T16:00:00,PU-205D,142.31,5.4,1.69,1511.7,46.21,2.84,59.4,32.1,running
2027-07-17T16:00:00,PU-206E,144.22,5.17,1.65,1486.5,38.58,2.78,57.5,43.4,running
2027-07-17T16:00:00,PU-207F,303.02,8.11,5.63,1502.9,82.08,2.71,55.6,22.9,running
2027-07-17T16:00:00,PU-208G,24.55,6.89,3.46,1520.8,19.39,2.59,56.5,55.4,standby
2027-07-17T16:00:00,PU-209H,51.25,5.64,3.28,873.7,29.57,2.08,56.3,45.3,startup
2027-07-17T16:00:00,PU-210J,67.45,3.44,1.29,1455.2,23.07,2.1,64.8,33.7,running
2027-07-17T16:00:00,PU-211K,0.0,6.08,3.62,0.0,0.0,2.78,57.3,49.7,maintenance
2027-07-17T16:00:00,PU-212L,269.54,8.63,6.12,1487.7,79.02,2.27,60.2,28.3,running
2027-07-17T16:15:00,PU-201A,165.01,5.43,2.93,1502.0,38.78,1.97,61.2,45.3,running
2027-07-17T16:15:00,PU-202B,133.41,4.53,2.0,1518.5,32.99,2.75,58.5,51.8,running
2027-07-17T16:15:00,PU-203C,227.39,6.93,4.62,1533.3,75.78,2.04,55.5,27.7,running
2027-07-17T16:15:00,PU-204A,0.0,6.23,3.0,0.0,0.0,2.09,58.4,46.0,trip
2027-07-17T16:15:00,PU-205D,101.39,5.09,1.93,1441.7,39.99,2.04,58.2,29.5,running
2027-07-17T16:15:00,PU-206E,129.96,4.09,1.53,1501.0,30.79,2.01,52.9,45.8,running
2027-07-17T16:15:00,PU-207F,182.45,7.9,5.38,1483.6,84.33,2.6,55.3,53.0,running
2027-07-17T16:15:00,PU-208G,153.06,6.49,4.28,1544.2,61.93,2.77,53.4,54.4,running
2027-07-17T16:15:00,PU-209H,157.27,5.37,2.52,1497.2,58.62,2.5,55.2,39.0,running
2027-07-17T16:15:00,PU-210J,103.36,3.14,0.89,1523.3,19.81,1.8,60.0,37.1,running
2027-07-17T16:15:00,PU-211K,138.72,6.19,3.6,1498.5,48.87,1.85,56.8,31.1,running
2027-07-17T16:15:00,PU-212L,294.18,8.38,4.93,1536.0,78.63,1.79,56.9,44.6,running
2027-07-17T16:30:00,PU-201A,68.84,4.95,2.4,1455.8,31.32,2.78,55.1,44.5,alarm
2027-07-17T16:30:00,PU-202B,133.02,4.32,1.29,1520.9,33.59,1.92,53.9,35.2,running
2027-07-17T16:30:00,PU-203C,189.36,7.32,3.6,1508.1,69.27,2.23,57.9,51.2,running
2027-07-17T16:30:00,PU-204A,0.0,5.74,4.25,0.0,0.0,2.78,56.1,50.3,maintenance
2027-07-17T16:30:00,PU-205D,102.72,4.82,2.08,1506.1,41.28,2.64,59.9,40.2,running
2027-07-17T16:30:00,PU-206E,47.63,3.85,1.33,1488.5,25.55,2.87,62.6,35.9,alarm
2027-07-17T16:30:00,PU-207F,275.03,9.39,5.63,1539.7,70.83,2.05,60.5,38.7,running
2027-07-17T16:30:00,PU-208G,0.0,6.33,3.82,0.0,0.0,2.85,51.0,38.6,trip
2027-07-17T16:30:00,PU-209H,140.68,6.55,2.9,1505.4,65.45,2.34,61.3,42.8,running
2027-07-17T16:30:00,PU-210J,100.5,3.11,0.62,1489.3,24.71,2.4,65.2,34.3,running
2027-07-17T16:30:00,PU-211K,198.28,6.43,3.27,1512.2,59.25,1.68,60.9,45.9,running
2027-07-17T16:30:00,PU-212L,181.32,7.87,6.44,1469.8,84.37,1.82,54.5,21.3,running
2027-07-17T16:45:00,PU-201A,152.58,5.3,3.11,1451.0,40.52,2.51,58.4,53.1,running
2027-07-17T16:45:00,PU-202B,139.12,5.07,1.17,1444.5,33.79,2.74,59.8,48.6,running
2027-07-17T16:45:00,PU-203C,230.06,7.3,4.04,1544.2,65.84,2.29,64.9,45.7,running
2027-07-17T16:45:00,PU-204A,203.68,5.7,3.58,1524.0,49.22,2.68,54.2,46.8,running
2027-07-17T16:45:00,PU-205D,136.46,4.42,2.0,1480.7,40.59,2.34,58.2,38.7,running
2027-07-17T16:45:00,PU-206E,11.77,4.64,2.2,1515.9,10.89,2.7,54.3,38.2,standby
2027-07-17T16:45:00,PU-207F,257.94,7.78,5.5,1535.9,75.54,2.83,59.2,41.0,running
2027-07-17T16:45:00,PU-208G,181.06,6.29,3.73,1460.2,64.94,2.47,54.5,40.9,running
2027-07-17T16:45:00,PU-209H,58.47,5.74,2.36,854.3,27.66,1.98,55.3,39.4,startup
2027-07-17T16:45:00,PU-210J,97.74,3.06,0.55,1454.8,22.41,2.17,55.5,28.6,running
2027-07-17T16:45:00,PU-211K,175.48,6.34,3.23,1480.2,59.54,2.07,62.3,46.6,running
2027-07-17T16:45:00,PU-212L,268.14,8.89,6.03,1531.2,96.61,2.6,54.6,42.6,running
2027-07-17T17:00:00,PU-201A,0.0,5.15,2.65,0.0,0.0,2.3,54.7,38.5,maintenance
2027-07-17T17:00:00,PU-202B,141.58,4.47,2.32,1530.0,35.38,2.81,60.6,29.2,running
2027-07-17T17:00:00,PU-203C,97.54,6.44,3.7,1546.8,54.08,2.23,66.1,36.3,alarm
2027-07-17T17:00:00,PU-204A,222.85,6.22,2.54,1502.8,53.9,1.91,60.4,53.9,running
2027-07-17T17:00:00,PU-205D,157.85,5.06,1.53,1511.8,45.03,2.16,62.8,48.5,running
2027-07-17T17:00:00,PU-206E,81.13,4.55,2.0,1466.0,31.88,1.77,53.2,36.6,running
2027-07-17T17:00:00,PU-207F,242.47,7.77,4.9,1504.8,68.82,2.42,53.3,46.3,running
2027-07-17T17:00:00,PU-208G,147.16,6.69,4.3,1500.9,66.39,2.25,60.4,46.0,running
2027-07-17T17:00:00,PU-209H,160.58,5.21,2.71,1472.3,65.33,2.08,62.7,34.2,running
2027-07-17T17:00:00,PU-210J,43.97,3.87,1.0,899.1,12.36,2.61,53.6,34.2,startup
2027-07-17T17:00:00,PU-211K,0.0,5.83,2.45,0.0,0.0,2.65,61.4,48.0,trip
2027-07-17T17:00:00,PU-212L,195.64,8.88,6.53,1538.7,94.93,2.36,58.5,32.2,running
2027-07-17T17:15:00,PU-201A,164.7,6.11,2.99,1506.8,42.46,2.8,60.6,44.3,running
2027-07-17T17:15:00,PU-202B,135.03,5.27,2.19,1529.9,37.78,2.64,57.0,52.6,running
2027-07-17T17:15:00,PU-203C,263.32,7.41,4.13,1467.6,66.73,2.01,56.0,48.1,running
2027-07-17T17:15:00,PU-204A,69.88,6.78,3.42,910.4,28.42,1.8,55.5,24.2,startup
2027-07-17T17:15:00,PU-205D,55.91,3.62,1.76,1455.7,29.89,1.88,62.1,36.7,alarm
2027-07-17T17:15:00,PU-206E,73.65,4.19,2.09,1505.5,33.05,2.43,57.6,37.8,running
2027-07-17T17:15:00,PU-207F,261.1,7.8,5.9,1503.6,71.76,2.13,61.7,32.3,running
2027-07-17T17:15:00,PU-208G,197.32,7.0,4.19,1477.7,67.3,2.29,54.3,47.9,running
2027-07-17T17:15:00,PU-209H,103.89,5.73,3.33,1513.4,57.44,2.39,55.7,40.4,running
2027-07-17T17:15:00,PU-210J,103.1,2.85,0.95,1440.4,22.75,2.65,65.0,42.3,running
2027-07-17T17:15:00,PU-211K,0.0,5.72,3.32,0.0,0.0,2.22,63.8,36.6,maintenance
2027-07-17T17:15:00,PU-212L,130.38,9.06,5.66,1509.1,65.37,1.73,53.4,57.2,alarm
2027-07-17T17:30:00,PU-201A,176.65,5.38,2.86,1463.1,36.85,2.14,63.0,40.7,running
2027-07-17T17:30:00,PU-202B,0.0,4.68,2.38,0.0,0.0,1.85,63.7,47.1,trip
2027-07-17T17:30:00,PU-203C,225.1,6.75,4.39,1538.2,67.93,2.57,59.4,44.9,running
2027-07-17T17:30:00,PU-204A,117.76,5.9,3.48,1523.4,44.86,2.15,60.7,50.0,alarm
2027-07-17T17:30:00,PU-205D,162.52,4.68,1.89,1467.7,42.75,2.57,51.8,43.0,running
2027-07-17T17:30:00,PU-206E,0.0,4.57,1.54,0.0,0.0,2.37,59.9,36.2,maintenance
2027-07-17T17:30:00,PU-207F,228.36,8.13,5.2,1527.6,81.16,1.93,62.0,42.0,running
2027-07-17T17:30:00,PU-208G,140.88,6.3,4.38,1466.7,72.79,2.41,54.9,46.0,running
2027-07-17T17:30:00,PU-209H,102.27,6.11,3.11,1486.3,65.05,2.21,64.2,44.0,running
2027-07-17T17:30:00,PU-210J,103.92,4.21,0.85,1454.8,26.82,2.93,62.8,56.7,running
2027-07-17T17:30:00,PU-211K,178.43,5.89,2.52,1535.8,48.67,2.73,65.3,49.8,running
2027-07-17T17:30:00,PU-212L,294.71,9.3,5.35,1461.6,82.81,2.45,58.2,29.1,running
2027-07-17T17:45:00,PU-201A,196.04,5.34,2.69,1492.0,34.39,2.32,56.3,40.0,running
2027-07-17T17:45:00,PU-202B,153.18,5.16,2.53,1450.0,35.37,2.67,54.7,40.3,running
2027-07-17T17:45:00,PU-203C,92.05,7.21,3.96,1546.4,56.77,1.77,66.5,40.4,alarm
2027-07-17T17:45:00,PU-204A,134.63,6.01,4.14,1546.0,59.56,2.07,56.4,43.2,running
2027-07-17T17:45:00,PU-205D,109.96,5.25,2.35,1456.6,38.39,2.8,62.0,40.1,running
2027-07-17T17:45:00,PU-206E,41.3,4.55,0.88,882.9,15.38,2.6,58.9,44.7,startup
2027-07-17T17:45:00,PU-207F,158.31,7.43,4.06,1537.0,57.07,2.09,55.0,41.8,alarm
2027-07-17T17:45:00,PU-208G,189.81,6.63,4.06,1536.2,63.39,2.05,59.8,29.7,running
2027-07-17T17:45:00,PU-209H,117.77,5.33,3.45,1486.6,66.89,2.24,58.5,26.8,running
2027-07-17T17:45:00,PU-210J,100.37,3.15,0.05,1468.4,21.48,2.46,58.5,38.4,running
2027-07-17T17:45:00,PU-211K,171.55,6.33,2.13,1477.8,46.18,2.36,59.6,38.5,running
2027-07-17T17:45:00,PU-212L,262.83,9.03,6.17,1518.6,92.3,2.61,62.8,43.5,running
2027-07-17T18:00:00,PU-201A,0.0,5.87,1.75,0.0,0.0,2.31,64.3,45.2,trip
2027-07-17T18:00:00,PU-202B,118.4,4.78,2.67,1506.7,29.49,2.65,65.4,54.7,running
2027-07-17T18:00:00,PU-203C,225.2,7.48,4.02,1529.9,57.34,2.03,61.0,31.7,running
2027-07-17T18:00:00,PU-204A,161.17,6.69,3.37,1497.1,44.63,2.38,62.2,36.5,running
2027-07-17T18:00:00,PU-205D,117.06,4.24,2.08,1462.0,39.95,2.57,59.8,38.5,running
2027-07-17T18:00:00,PU-206E,73.84,3.81,0.97,1525.4,25.92,2.82,62.8,46.9,alarm
2027-07-17T18:00:00,PU-207F,196.55,7.82,5.55,1516.1,66.42,2.06,55.8,37.8,running
2027-07-17T18:00:00,PU-208G,201.75,6.63,4.33,1505.7,59.47,2.77,61.4,24.8,running
2027-07-17T18:00:00,PU-209H,109.96,5.92,2.78,1447.5,53.22,2.4,64.7,43.8,alarm
2027-07-17T18:00:00,PU-210J,9.37,3.49,0.8,1443.0,6.53,2.62,57.9,30.9,standby
2027-07-17T18:00:00,PU-211K,191.78,6.51,3.4,1483.1,55.59,1.96,59.3,46.6,running
2027-07-17T18:00:00,PU-212L,315.52,8.33,6.37,1502.3,79.69,2.16,63.1,28.1,running
2027-07-17T18:15:00,PU-201A,176.95,4.8,1.6,1473.4,40.93,1.89,64.4,32.6,running
2027-07-17T18:15:00,PU-202B,109.45,5.17,2.81,1468.8,31.65,2.59,57.2,43.3,running
2027-07-17T18:15:00,PU-203C,157.86,7.21,4.87,1465.5,63.7,2.2,65.4,34.2,running
2027-07-17T18:15:00,PU-204A,198.57,7.24,3.31,1530.9,63.95,1.86,54.8,38.4,running
2027-07-17T18:15:00,PU-205D,85.05,4.6,2.65,1476.4,37.45,2.5,54.0,42.4,running
2027-07-17T18:15:00,PU-206E,56.21,4.12,0.95,923.1,15.89,2.18,55.6,42.9,startup
2027-07-17T18:15:00,PU-207F,307.28,7.56,4.63,1548.4,78.7,2.09,54.7,37.9,running
2027-07-17T18:15:00,PU-208G,218.99,6.97,4.2,1510.0,72.26,2.8,56.9,30.1,running
2027-07-17T18:15:00,PU-209H,158.43,6.17,2.75,1525.8,67.5,2.19,58.9,23.8,running
2027-07-17T18:15:00,PU-210J,105.79,3.41,0.05,1451.1,25.09,2.93,60.1,52.7,running
2027-07-17T18:15:00,PU-211K,186.54,5.64,2.78,1499.0,60.35,2.36,64.7,27.3,running
2027-07-17T18:15:00,PU-212L,26.13,8.63,6.15,1474.2,27.4,2.17,63.2,47.2,standby
2027-07-17T18:30:00,PU-201A,157.28,6.49,2.63,1506.8,46.76,2.7,54.1,47.4,running
2027-07-17T18:30:00,PU-202B,135.22,5.6,1.95,1451.0,38.74,2.12,57.9,49.1,running
2027-07-17T18:30:00,PU-203C,201.39,6.68,3.99,1475.1,64.05,2.02,65.0,38.9,running
2027-07-17T18:30:00,PU-204A,194.42,7.09,3.58,1550.0,60.61,2.41,51.4,53.6,running
2027-07-17T18:30:00,PU-205D,144.27,5.12,2.28,1503.8,39.78,1.79,60.1,41.9,running
2027-07-17T18:30:00,PU-206E,12.21,3.87,0.7,1505.0,9.91,2.01,61.1,38.3,standby
2027-07-17T18:30:00,PU-207F,30.39,8.47,4.72,1531.6,26.97,2.05,59.3,43.6,standby
2027-07-17T18:30:00,PU-208G,230.93,7.63,4.5,1479.2,65.17,1.72,57.0,33.0,running
2027-07-17T18:30:00,PU-209H,147.66,5.53,3.16,1484.8,59.84,2.12,64.0,37.5,running
2027-07-17T18:30:00,PU-210J,104.69,2.65,0.05,1464.4,21.48,2.72,62.3,60.4,running
2027-07-17T18:30:00,PU-211K,183.47,6.43,3.48,1476.3,47.24,2.46,64.8,42.3,running
2027-07-17T18:30:00,PU-212L,291.89,8.52,5.36,1526.3,90.61,2.8,57.1,50.8,running
2027-07-17T18:45:00,PU-201A,178.45,5.53,2.61,1480.7,33.94,1.78,53.6,39.1,running
2027-07-17T18:45:00,PU-202B,131.14,4.98,2.12,1477.0,30.45,2.68,57.0,42.1,running
2027-07-17T18:45:00,PU-203C,230.92,7.25,3.75,1499.6,60.91,2.25,56.9,46.4,running
2027-07-17T18:45:00,PU-204A,122.78,5.92,3.33,1528.6,44.41,1.8,52.2,42.3,alarm
2027-07-17T18:45:00,PU-205D,174.27,4.21,1.86,1462.7,41.62,2.21,56.1,44.1,running
2027-07-17T18:45:00,PU-206E,120.1,4.17,1.6,1448.5,36.07,2.26,52.1,34.3,running
2027-07-17T18:45:00,PU-207F,238.51,8.18,4.39,1547.8,88.13,2.73,56.1,48.4,running
2027-07-17T18:45:00,PU-208G,155.48,6.54,4.41,1545.1,64.91,2.56,54.4,49.4,running
2027-07-17T18:45:00,PU-209H,108.95,5.53,3.29,1496.9,59.38,2.91,59.3,53.4,running
2027-07-17T18:45:00,PU-210J,71.76,3.21,0.81,1498.0,21.18,1.8,65.5,38.5,running
2027-07-17T18:45:00,PU-211K,0.0,6.23,3.54,0.0,0.0,2.55,66.8,31.5,trip
2027-07-17T18:45:00,PU-212L,303.17,9.52,5.98,1493.1,103.28,2.52,51.3,34.0,running
2027-07-17T19:00:00,PU-201A,176.17,5.26,1.95,1523.3,39.83,2.19,62.6,55.9,running
2027-07-17T19:00:00,PU-202B,142.63,4.74,1.63,1511.3,35.31,1.85,54.3,46.8,running
2027-07-17T19:00:00,PU-203C,0.0,6.68,3.42,0.0,0.0,2.22,62.4,53.5,maintenance
2027-07-17T19:00:00,PU-204A,184.27,6.68,2.55,1463.1,47.7,2.14,58.8,24.6,running
2027-07-17T19:00:00,PU-205D,151.4,4.71,1.23,1487.7,43.42,2.33,60.1,23.3,running
2027-07-17T19:00:00,PU-206E,133.97,5.02,1.49,1443.1,42.65,2.78,50.5,36.8,running
2027-07-17T19:00:00,PU-207F,277.99,8.32,5.21,1468.5,77.27,1.72,54.3,34.9,running
2027-07-17T19:00:00,PU-208G,225.45,6.43,3.42,1482.8,67.33,1.91,56.7,45.0,running
2027-07-17T19:00:00,PU-209H,155.62,5.48,2.9,1518.7,60.06,1.92,59.2,34.2,running
2027-07-17T19:00:00,PU-210J,42.69,2.87,0.68,1445.8,17.86,2.22,66.2,47.6,alarm
2027-07-17T19:00:00,PU-211K,151.2,5.29,2.19,1499.9,52.32,1.92,61.9,47.0,running
2027-07-17T19:00:00,PU-212L,284.62,8.94,5.53,1543.3,90.58,2.37,54.7,49.5,running
2027-07-17T19:15:00,PU-201A,81.47,5.89,3.0,891.2,18.52,2.59,63.6,37.8,startup
2027-07-17T19:15:00,PU-202B,154.5,4.21,1.43,1515.5,34.85,2.39,59.9,29.5,running
2027-07-17T19:15:00,PU-203C,204.81,7.24,3.98,1490.1,77.74,2.08,59.5,34.0,running
2027-07-17T19:15:00,PU-204A,0.0,7.57,3.45,0.0,0.0,2.17,55.1,41.3,maintenance
2027-07-17T19:15:00,PU-205D,59.9,4.38,1.98,919.7,22.05,2.6,63.5,36.8,startup
2027-07-17T19:15:00,PU-206E,116.19,4.09,0.97,1517.2,35.62,2.55,53.0,45.1,running
2027-07-17T19:15:00,PU-207F,154.16,8.62,5.83,1500.0,72.74,2.31,55.0,37.5,running
2027-07-17T19:15:00,PU-208G,223.92,7.15,4.18,1526.8,62.41,2.31,55.7,34.8,running
2027-07-17T19:15:00,PU-209H,14.53,5.4,3.41,1526.8,20.12,2.49,57.1,40.7,standby
2027-07-17T19:15:00,PU-210J,101.5,3.81,0.74,1473.5,27.05,1.95,56.3,37.7,running
2027-07-17T19:15:00,PU-211K,200.07,6.35,3.0,1515.3,51.29,2.42,60.7,57.0,running
2027-07-17T19:15:00,PU-212L,313.72,8.67,4.98,1536.9,83.96,1.74,62.8,40.9,running
2027-07-17T19:30:00,PU-201A,151.11,5.18,3.27,1525.1,37.94,2.09,53.6,47.7,running
2027-07-17T19:30:00,PU-202B,89.98,4.58,2.18,1473.4,27.91,2.8,62.0,35.3,alarm
2027-07-17T19:30:00,PU-203C,235.19,7.46,3.94,1486.4,65.64,2.46,60.5,49.5,running
2027-07-17T19:30:00,PU-204A,192.59,5.66,3.2,1492.8,62.16,1.85,62.6,56.1,running
2027-07-17T19:30:00,PU-205D,139.95,4.68,1.03,1477.5,37.01,2.52,55.3,39.1,running
2027-07-17T19:30:00,PU-206E,113.28,4.69,0.56,1469.7,36.37,2.63,59.3,57.3,running
2027-07-17T19:30:00,PU-207F,0.0,7.87,4.21,0.0,0.0,2.72,56.4,36.3,maintenance
2027-07-17T19:30:00,PU-208G,129.04,6.59,4.0,1508.4,68.77,1.92,59.2,27.0,running
2027-07-17T19:30:00,PU-209H,65.38,5.68,2.34,927.3,31.3,2.69,60.2,39.9,startup
2027-07-17T19:30:00,PU-210J,114.9,2.84,0.05,1478.9,22.78,2.91,62.0,35.0,running
2027-07-17T19:30:00,PU-211K,132.73,5.94,3.72,1482.8,53.26,2.73,59.8,42.2,running
2027-07-17T19:30:00,PU-212L,255.48,8.64,6.19,1531.4,94.92,2.18,55.6,38.4,running
2027-07-17T19:45:00,PU-201A,103.3,5.59,2.87,1517.5,35.69,2.79,60.5,38.4,running
2027-07-17T19:45:00,PU-202B,134.64,5.12,2.41,1461.8,32.77,2.25,63.4,43.2,running
2027-07-17T19:45:00,PU-203C,232.73,7.67,4.38,1479.1,67.61,1.92,62.7,44.6,running
2027-07-17T19:45:00,PU-204A,135.52,6.23,3.84,1461.0,50.6,2.42,56.3,43.2,running
2027-07-17T19:45:00,PU-205D,159.87,4.84,1.07,1521.8,43.53,1.96,58.7,45.1,running
2027-07-17T19:45:00,PU-206E,123.39,3.88,1.5,1498.2,33.55,2.9,59.1,42.8,running
2027-07-17T19:45:00,PU-207F,179.49,7.37,5.74,1518.6,82.68,2.12,60.6,41.5,running
2027-07-17T19:45:00,PU-208G,205.59,6.85,3.87,1521.0,63.87,2.65,58.4,26.9,running
2027-07-17T19:45:00,PU-209H,174.21,6.06,3.25,1453.6,69.8,2.66,60.3,33.1,running
2027-07-17T19:45:00,PU-210J,40.68,4.21,0.98,923.3,15.76,2.15,60.7,43.4,startup
2027-07-17T19:45:00,PU-211K,168.58,5.68,3.46,1467.0,62.0,2.88,60.0,46.8,running
2027-07-17T19:45:00,PU-212L,283.0,8.71,5.55,1542.0,84.78,1.82,54.7,57.7,running
2027-07-17T20:00:00,PU-201A,188.35,5.75,1.89,1507.9,42.11,2.24,62.4,43.4,running
2027-07-17T20:00:00,PU-202B,135.88,5.61,2.56,1487.6,38.45,2.49,60.3,48.6,running
2027-07-17T20:00:00,PU-203C,172.84,6.81,5.1,1546.8,54.8,2.63,55.8,44.1,running
2027-07-17T20:00:00,PU-204A,196.32,6.68,3.56,1533.4,55.22,2.16,52.5,41.8,running
2027-07-17T20:00:00,PU-205D,64.11,4.18,2.18,886.1,19.1,1.84,56.7,49.3,startup
2027-07-17T20:00:00,PU-206E,121.99,4.19,1.28,1510.2,34.03,2.89,60.4,50.7,running
2027-07-17T20:00:00,PU-207F,105.17,8.39,4.37,936.8,30.35,2.69,63.1,55.3,startup
2027-07-17T20:00:00,PU-208G,219.38,7.63,4.28,1509.1,66.18,2.69,61.1,34.5,running
2027-07-17T20:00:00,PU-209H,0.0,5.59,2.71,0.0,0.0,2.04,58.2,58.4,maintenance
2027-07-17T20:00:00,PU-210J,109.82,2.92,0.05,1465.4,22.73,2.44,58.9,59.5,running
2027-07-17T20:00:00,PU-211K,20.92,6.33,3.67,1504.0,19.84,2.04,57.9,35.9,standby
2027-07-17T20:00:00,PU-212L,303.93,9.98,6.3,1497.5,84.74,2.38,59.8,36.2,running
2027-07-17T20:15:00,PU-201A,147.56,6.58,2.85,1440.9,45.27,2.83,59.9,46.1,running
2027-07-17T20:15:00,PU-202B,131.06,5.92,2.21,1460.7,37.59,2.33,64.4,37.8,running
2027-07-17T20:15:00,PU-203C,27.05,6.81,4.15,1479.5,18.38,2.43,55.9,43.9,standby
2027-07-17T20:15:00,PU-204A,192.66,5.75,3.12,1460.4,61.91,2.28,60.2,30.6,running
2027-07-17T20:15:00,PU-205D,105.6,4.66,2.51,1512.2,40.41,2.32,62.5,38.0,running
2027-07-17T20:15:00,PU-206E,55.49,2.88,1.62,1440.9,25.94,2.06,51.7,39.4,alarm
